"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_facetest_response","correct_instructions","correct_sexrating_response","count_blank100","count_exemplarsequence","count_experiment","count_exposure","count_exposuresequence","count_faceexpose","count_facetest","count_facetest_response","count_instructions","count_logger","count_notes","count_sexrating","count_sexrating_response","count_test","count_testinstructions","datetime","description","disable_garbage_collection","experiment_file","experiment_path","faceno","fname","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_exposure","logfile","mouse_backend","opensesame_codename","opensesame_version","phase","repeat_cycle","response","response_facetest_response","response_instructions","response_sexrating_response","response_testinstructions","response_time","response_time_facetest_response","response_time_instructions","response_time_sexrating_response","response_time_testinstructions","round_decimals","sampler_backend","shifttype","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","time_blank100","time_exemplarsequence","time_experiment","time_exposure","time_exposuresequence","time_faceexpose","time_facetest","time_facetest_response","time_instructions","time_logger","time_notes","time_sexrating","time_sexrating_response","time_test","time_testinstructions","title","total_correct","total_response_time","total_responses","transparent_variables","type","uniform_coordinates","width","xshift","yshift"
"undefined","undefined","615","615","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","10","NA","0","0","10","10","NA","NA","0","10","0","10","10","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","5","0508.png","no","mono","no","18","no","black","no","no","1080","legacy","10","10","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","5","NA","space","5","NA","1194","NA","1401","1194","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","19714","NA","652","2060","19711","19816","NA","NA","659","22012","NA","20818","20818","NA","NA","Feature Shift Prototypes","0","6765","11","no","NA","no","1920","0","8"
"undefined","undefined","637.5","637.5","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","11","NA","0","0","11","11","NA","NA","0","11","0","11","11","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","7","070-8.png","no","mono","no","18","no","black","no","no","1080","legacy","11","11","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","6","NA","space","6","NA","885","NA","1401","885","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","22093","NA","652","2060","22090","22195","NA","NA","659","24084","NA","23198","23199","NA","NA","Feature Shift Prototypes","0","7650","12","no","NA","no","1920","0","-8"
"undefined","undefined","629.769230769","629.769230769","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","12","NA","0","0","12","12","NA","NA","0","12","0","12","12","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","4","0480.png","no","mono","no","18","no","black","no","no","1080","legacy","12","12","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","7","NA","space","7","NA","537","NA","1401","537","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","24175","NA","652","2060","24172","24277","NA","NA","659","25818","NA","25280","25280","NA","NA","Feature Shift Prototypes","0","8187","13","no","NA","no","1920","8","0"
"undefined","undefined","624.285714286","624.285714286","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","13","NA","0","0","13","13","NA","NA","0","13","0","13","13","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","3","0308.png","no","mono","no","18","no","black","no","no","1080","legacy","13","13","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","4","NA","space","4","NA","553","NA","1401","553","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","25899","NA","652","2060","25897","26001","NA","NA","659","27557","NA","27003","27004","NA","NA","Feature Shift Prototypes","0","8740","14","no","NA","no","1920","0","8"
"undefined","undefined","618.133333333","618.133333333","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","14","NA","0","0","14","14","NA","NA","0","14","0","14","14","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","1","010-8.png","no","mono","no","18","no","black","no","no","1080","legacy","14","14","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","5","NA","space","5","NA","532","NA","1401","532","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","27638","NA","652","2060","27635","27741","NA","NA","659","29277","NA","28743","28744","NA","NA","Feature Shift Prototypes","0","9272","15","no","NA","no","1920","0","-8"
"undefined","undefined","627.1875","627.1875","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","15","NA","0","0","15","15","NA","NA","0","15","0","15","15","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","8","08-80.png","no","mono","no","18","no","black","no","no","1080","legacy","15","15","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","6","NA","space","6","NA","763","NA","1401","763","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","29367","NA","652","2060","29365","29470","NA","NA","659","31236","NA","30473","30473","NA","NA","Feature Shift Prototypes","0","10035","16","no","NA","no","1920","-8","0"
"undefined","undefined","655.647058824","655.647058824","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","16","NA","0","0","16","16","NA","NA","0","16","0","16","16","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","4","04-80.png","no","mono","no","18","no","black","no","no","1080","legacy","16","16","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","3","NA","space","3","NA","1111","NA","1401","1111","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","31341","NA","652","2060","31338","31443","NA","NA","659","33557","NA","32445","32446","NA","NA","Feature Shift Prototypes","0","11146","17","no","NA","no","1920","-8","0"
"undefined","undefined","693.444444444","693.444444444","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","17","NA","0","0","17","17","NA","NA","0","17","0","17","17","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","4","04-80.png","no","mono","no","18","no","black","no","no","1080","legacy","17","17","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","6","NA","space","6","NA","1336","NA","1401","1336","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","33650","NA","652","2060","33647","33752","NA","NA","659","36092","NA","34755","34756","NA","NA","Feature Shift Prototypes","0","12482","18","no","NA","no","1920","-8","0"
"undefined","undefined","683.368421053","683.368421053","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","18","NA","0","0","18","18","NA","NA","0","18","0","18","18","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","3","030-8.png","no","mono","no","18","no","black","no","no","1080","legacy","18","18","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","5","NA","space","5","NA","502","NA","1401","502","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","36174","NA","652","2060","36171","36276","NA","NA","659","37781","NA","37278","37279","NA","NA","Feature Shift Prototypes","0","12984","19","no","NA","no","1920","0","-8"
"undefined","undefined","671.8","671.8","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","19","NA","0","0","19","19","NA","NA","0","19","0","19","19","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","2","0280.png","no","mono","no","18","no","black","no","no","1080","legacy","19","19","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","4","NA","space","4","NA","452","NA","1401","452","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","37863","NA","652","2060","37860","37965","NA","NA","659","39420","NA","38967","38968","NA","NA","Feature Shift Prototypes","0","13436","20","no","NA","no","1920","8","0"
"undefined","undefined","664.666666667","664.666666667","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","20","NA","0","0","20","20","NA","NA","0","20","0","20","20","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","2","0280.png","no","mono","no","18","no","black","no","no","1080","legacy","20","20","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","6","NA","space","6","NA","522","NA","1401","522","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","39503","NA","652","2060","39500","39606","NA","NA","659","41132","NA","40609","40610","NA","NA","Feature Shift Prototypes","0","13958","21","no","NA","no","1920","8","0"
"undefined","undefined","718.545454545","718.545454545","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","21","NA","0","0","21","21","NA","NA","0","21","0","21","21","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","6","0680.png","no","mono","no","18","no","black","no","no","1080","legacy","21","21","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","7","NA","space","7","NA","1850","NA","1401","1850","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","41217","NA","652","2060","41213","41319","NA","NA","659","44172","NA","42321","42322","NA","NA","Feature Shift Prototypes","0","15808","22","no","NA","no","1920","8","0"
"undefined","undefined","707.47826087","707.47826087","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","22","NA","0","0","22","22","NA","NA","0","22","0","22","22","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","3","030-8.png","no","mono","no","18","no","black","no","no","1080","legacy","22","22","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","4","NA","space","4","NA","464","NA","1401","464","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","44260","NA","652","2060","44257","44363","NA","NA","659","45829","NA","45365","45365","NA","NA","Feature Shift Prototypes","0","16272","23","no","NA","no","1920","0","-8"
"undefined","undefined","714","714","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","23","NA","0","0","23","23","NA","NA","0","23","0","23","23","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","1","0108.png","no","mono","no","18","no","black","no","no","1080","legacy","23","23","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","5","NA","space","5","NA","864","NA","1401","864","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","45923","NA","652","2060","45920","46026","NA","NA","659","47893","NA","47028","47029","NA","NA","Feature Shift Prototypes","0","17136","24","no","NA","no","1920","0","8"
"undefined","undefined","712.8","712.8","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","24","NA","0","0","24","24","NA","NA","0","24","0","24","24","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","1","0108.png","no","mono","no","18","no","black","no","no","1080","legacy","24","24","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","3","NA","space","3","NA","684","NA","1401","684","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","47975","NA","652","2060","47972","48077","NA","NA","659","49765","NA","49080","49081","NA","NA","Feature Shift Prototypes","0","17820","25","no","NA","no","1920","0","8"
"undefined","undefined","711.461538462","711.461538462","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","25","NA","0","0","25","25","NA","NA","0","25","0","25","25","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","5","050-8.png","no","mono","no","18","no","black","no","no","1080","legacy","25","25","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","6","NA","space","6","NA","678","NA","1401","678","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","49853","NA","652","2060","49850","49955","NA","NA","659","51637","NA","50957","50958","NA","NA","Feature Shift Prototypes","0","18498","26","no","NA","no","1920","0","-8"
"undefined","undefined","711.111111111","711.111111111","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","26","NA","0","0","26","26","NA","NA","0","26","0","26","26","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","8","08-80.png","no","mono","no","18","no","black","no","no","1080","legacy","26","26","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","5","NA","space","5","NA","702","NA","1401","702","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","51718","NA","652","2060","51715","51820","NA","NA","659","53525","NA","52822","52823","NA","NA","Feature Shift Prototypes","0","19200","27","no","NA","no","1920","-8","0"
"undefined","undefined","704.714285714","704.714285714","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","27","NA","0","0","27","27","NA","NA","0","27","0","27","27","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","5","050-8.png","no","mono","no","18","no","black","no","no","1080","legacy","27","27","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","3","NA","space","3","NA","532","NA","1401","532","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","53607","NA","652","2060","53604","53709","NA","NA","659","55244","NA","54711","54712","NA","NA","Feature Shift Prototypes","0","19732","28","no","NA","no","1920","0","-8"
"undefined","undefined","702.344827586","702.344827586","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","28","NA","0","0","28","28","NA","NA","0","28","0","28","28","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","5","0508.png","no","mono","no","18","no","black","no","no","1080","legacy","28","28","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","6","NA","space","6","NA","636","NA","1401","636","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","55325","NA","652","2060","55323","55428","NA","NA","659","57073","NA","56431","56432","NA","NA","Feature Shift Prototypes","0","20368","29","no","NA","no","1920","0","8"
"undefined","undefined","717.733333333","717.733333333","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","29","NA","0","0","29","29","NA","NA","0","29","0","29","29","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","7","070-8.png","no","mono","no","18","no","black","no","no","1080","legacy","29","29","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","5","NA","space","5","NA","1164","NA","1401","1164","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","57167","NA","652","2060","57164","57269","NA","NA","659","59438","NA","58272","58273","NA","NA","Feature Shift Prototypes","0","21532","30","no","NA","no","1920","0","-8"
"undefined","undefined","718.548387097","718.548387097","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","30","NA","0","0","30","30","NA","NA","0","30","0","30","30","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","7","0708.png","no","mono","no","18","no","black","no","no","1080","legacy","30","30","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","6","NA","space","6","NA","743","NA","1401","743","NA","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","59531","NA","652","2060","59528","59634","NA","NA","659","61380","NA","60636","60636","NA","NA","Feature Shift Prototypes","0","22275","31","no","NA","no","1920","0","8"
"undefined","undefined","740.40625","740.40625","white","no","legacy","legacy","legacy","0","relative","undefined","NA","undefined","undefined","31","NA","0","0","31","31","NA","NA","0","31","0","31","31","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","8","0880.png","no","mono","no","18","no","black","no","no","1080","legacy","31","31","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","exposure","0","3","NA","space","3","NA","1418","NA","1401","1418","NA","2","legacy","horizontal","1024","2","48000","-16","experiment","13","odd","legacy","61488","NA","652","2060","61485","61591","NA","NA","659","64012","NA","62593","62593","NA","NA","Feature Shift Prototypes","0","23693","32","no","NA","no","1920","8","0"
"undefined","undefined","733.424242424","733.424242424","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","undefined","undefined","32","0","0","0","31","31","0","0","0","32","0","31","31","0","0","Thu 31 Oct 2019 11:45:00 GMT","","yes","facialproto_short.osexp","/home/andy/svn/rmip/docs/openseslib","7","070-12.png","no","mono","no","18","no","black","no","no","1080","legacy","0","31","/home/andy/svn/rmip/docs/openseslib/subject-13.csv","legacy","Kafkaesque Koffka","3.2.7","test","0","6","6","space","3","space","510","510","1401","1418","943","2","legacy","vertical","1024","2","48000","-16","experiment","13","odd","legacy","65048","65045","652","2060","61485","61591","65150","65150","659","65661","NA","62593","62593","65012","64069","Feature Shift Prototypes","0","24203","33","no","unseen","no","1920","0","-12"
