UnRowID,SRN,cond,type,qu,rating
3684,1003828,remain,auth,5,4
3685,1003828,remain,auth,6,4
3686,1003828,remain,auth,7,3
3687,1003828,remain,auth,8,6
3688,1003828,remain,auth,9,4
3689,1003828,remain,auth,10,6
3690,1003828,remain,auth,11,7
3691,1003828,remain,auth,12,3
3692,1003828,remain,auth,13,2
3693,1003828,remain,auth,14,4
3694,1003828,remain,auth,15,4
3695,1003828,remain,auth,16,2
3696,1003828,remain,auth,17,3
3697,1003828,remain,auth,18,6
3698,1003828,remain,auth,19,6
3699,1003828,remain,auth,20,5
3700,1003828,remain,auth,21,5
3701,1003829,remain,dom,1,1
3702,1003829,remain,dom,2,1
3703,1003829,remain,dom,3,1
3704,1003829,remain,dom,4,2
3705,1003829,remain,dom,5,1
3706,1003829,remain,dom,6,1
3707,1003829,remain,dom,7,3
3708,1003829,remain,dom,8,1
3709,1003829,remain,dom,9,3
3710,1003829,remain,dom,10,2
3711,1003829,remain,dom,11,4
3712,1003829,remain,dom,12,3
3713,1003829,remain,dom,13,1
3714,1003829,remain,dom,14,3
3715,1003829,remain,dom,15,1
3716,1003829,remain,dom,16,3
3717,1003829,remain,auth,1,4
3718,1003829,remain,auth,2,7
3719,1003829,remain,auth,3,4
3720,1003829,remain,auth,4,4
3721,1003829,remain,auth,5,6
3722,1003829,remain,auth,6,3
3723,1003829,remain,auth,7,1
3724,1003829,remain,auth,8,4
3725,1003829,remain,auth,9,6
3726,1003829,remain,auth,10,3
3727,1003829,remain,auth,11,2
3728,1003829,remain,auth,12,1
3729,1003829,remain,auth,13,2
3730,1003829,remain,auth,14,6
3731,1003829,remain,auth,15,4
3732,1003829,remain,auth,16,4
3733,1003829,remain,auth,17,5
3734,1003829,remain,auth,18,5
3735,1003829,remain,auth,19,3
3736,1003829,remain,auth,20,4
3737,1003829,remain,auth,21,3
3738,1003830,remain,dom,1,3
3739,1003830,remain,dom,2,4
3740,1003830,remain,dom,3,2
3741,1003830,remain,dom,4,5
3742,1003830,remain,dom,5,1
3743,1003830,remain,dom,6,3
3744,1003830,remain,dom,7,2
3745,1003830,remain,dom,8,2
3746,1003830,remain,dom,9,2
3747,1003830,remain,dom,10,1
3748,1003830,remain,dom,11,4
3749,1003830,remain,dom,12,3
3750,1003830,remain,dom,13,2
3751,1003830,remain,dom,14,1
3752,1003830,remain,dom,15,3
3753,1003830,remain,dom,16,3
3754,1003830,remain,auth,1,4
3755,1003830,remain,auth,2,4
3756,1003830,remain,auth,3,4
3757,1003830,remain,auth,4,4
3758,1003830,remain,auth,5,4
3759,1003830,remain,auth,6,1
3760,1003830,remain,auth,7,2
3761,1003830,remain,auth,8,4
3762,1003830,remain,auth,9,3
3763,1003830,remain,auth,10,4
3764,1003830,remain,auth,11,2
3765,1003830,remain,auth,12,2
3766,1003830,remain,auth,13,5
3767,1003830,remain,auth,14,5
3768,1003830,remain,auth,15,1
3769,1003830,remain,auth,16,3
3770,1003830,remain,auth,17,2
3771,1003830,remain,auth,18,2
3772,1003830,remain,auth,19,1
3773,1003830,remain,auth,20,4
3774,1003830,remain,auth,21,4
3775,1003831,remain,dom,1,3
3776,1003831,remain,dom,2,2
3777,1003831,remain,dom,3,1
3778,1003831,remain,dom,4,1
3779,1003831,remain,dom,5,3
3780,1003831,remain,dom,6,1
3781,1003831,remain,dom,7,1
3782,1003831,remain,dom,8,1
3783,1003831,remain,dom,9,4
3784,1003831,remain,dom,10,4
3785,1003831,remain,dom,11,2
3786,1003831,remain,dom,12,4
3787,1003831,remain,dom,13,3
3788,1003831,remain,dom,14,4
3789,1003831,remain,dom,15,4
3790,1003831,remain,dom,16,3
3791,1003831,remain,auth,1,3
3792,1003831,remain,auth,2,6
3793,1003831,remain,auth,3,4
3794,1003831,remain,auth,4,1
3795,1003831,remain,auth,5,5
3796,1003831,remain,auth,6,3
3797,1003831,remain,auth,7,6
3798,1003831,remain,auth,8,3
3799,1003831,remain,auth,9,3
3800,1003831,remain,auth,10,3
3801,1003831,remain,auth,11,5
3802,1003831,remain,auth,12,4
3803,1003831,remain,auth,13,2
3804,1003831,remain,auth,14,3
3805,1003831,remain,auth,15,3
3806,1003831,remain,auth,16,4
3807,1003831,remain,auth,17,4
3808,1003831,remain,auth,18,3
3809,1003831,remain,auth,19,4
3810,1003831,remain,auth,20,3
3811,1003831,remain,auth,21,5
3812,1003832,remain,dom,1,1
3813,1003832,remain,dom,2,5
3814,1003832,remain,dom,3,2
3815,1003832,remain,dom,4,2
3816,1003832,remain,dom,5,4
3817,1003832,remain,dom,6,1
3818,1003832,remain,dom,7,3
3819,1003832,remain,dom,8,2
3820,1003832,remain,dom,9,3
3821,1003832,remain,dom,10,4
3822,1003832,remain,dom,11,1
3823,1003832,remain,dom,12,3
3824,1003832,remain,dom,13,3
3825,1003832,remain,dom,14,2
3826,1003832,remain,dom,15,2
3827,1003832,remain,dom,16,2
3828,1003832,remain,auth,1,2
3829,1003832,remain,auth,2,5
3830,1003832,remain,auth,3,2
3831,1003832,remain,auth,4,3
3832,1003832,remain,auth,5,3
3833,1003832,remain,auth,6,3
3834,1003832,remain,auth,7,5
3835,1003832,remain,auth,8,4
3836,1003832,remain,auth,9,3
3837,1003832,remain,auth,10,5
3838,1003832,remain,auth,11,4
3839,1003832,remain,auth,12,4
3840,1003832,remain,auth,13,2
3841,1003832,remain,auth,14,2
3842,1003832,remain,auth,15,6
3843,1003832,remain,auth,16,2
3844,1003832,remain,auth,17,5
3845,1003832,remain,auth,18,3
3846,1003832,remain,auth,19,6
3847,1003832,remain,auth,20,3
3848,1003832,remain,auth,21,4
3849,1003833,remain,dom,1,2
3850,1003833,remain,dom,2,2
3851,1003833,remain,dom,3,1
3852,1003833,remain,dom,4,3
3853,1003833,remain,dom,5,1
3854,1003833,remain,dom,6,5
3855,1003833,remain,dom,7,1
3856,1003833,remain,dom,8,2
3857,1003833,remain,dom,9,1
3858,1003833,remain,dom,10,3
3859,1003833,remain,dom,11,4
3860,1003833,remain,dom,12,4
3861,1003833,remain,dom,13,3
3862,1003833,remain,dom,14,3
3863,1003833,remain,dom,15,2
3864,1003833,remain,dom,16,2
3865,1003833,remain,auth,1,4
3866,1003833,remain,auth,2,3
3867,1003833,remain,auth,3,2
3868,1003833,remain,auth,4,3
3869,1003833,remain,auth,5,2
3870,1003833,remain,auth,6,3
3871,1003833,remain,auth,7,1
3872,1003833,remain,auth,8,4
3873,1003833,remain,auth,9,4
3874,1003833,remain,auth,10,2
3875,1003833,remain,auth,11,4
3876,1003833,remain,auth,12,5
3877,1003833,remain,auth,13,4
3878,1003833,remain,auth,14,7
3879,1003833,remain,auth,15,5
3880,1003833,remain,auth,16,3
3881,1003833,remain,auth,17,5
3882,1003833,remain,auth,18,3
3883,1003833,remain,auth,19,3
3884,1003833,remain,auth,20,4
3885,1003833,remain,auth,21,4
3886,1003834,remain,dom,1,1
3887,1003834,remain,dom,2,1
3888,1003834,remain,dom,3,2
3889,1003834,remain,dom,4,6
3890,1003834,remain,dom,5,4
3891,1003834,remain,dom,6,4
3892,1003834,remain,dom,7,3
3893,1003834,remain,dom,8,3
3894,1003834,remain,dom,9,4
3895,1003834,remain,dom,10,5
3896,1003834,remain,dom,11,3
3897,1003834,remain,dom,12,3
3898,1003834,remain,dom,13,2
3899,1003834,remain,dom,14,4
3900,1003834,remain,dom,15,1
3901,1003834,remain,dom,16,2
3902,1003834,remain,auth,1,5
3903,1003834,remain,auth,2,1
3904,1003834,remain,auth,3,3
3905,1003834,remain,auth,4,6
3906,1003834,remain,auth,5,3
3907,1003834,remain,auth,6,1
3908,1003834,remain,auth,7,3
3909,1003834,remain,auth,8,3
3910,1003834,remain,auth,9,4
3911,1003834,remain,auth,10,3
3912,1003834,remain,auth,11,3
3913,1003834,remain,auth,12,5
3914,1003834,remain,auth,13,4
3915,1003834,remain,auth,14,4
3916,1003834,remain,auth,15,5
3917,1003834,remain,auth,16,4
3918,1003834,remain,auth,17,3
3919,1003834,remain,auth,18,5
3920,1003834,remain,auth,19,2
3921,1003834,remain,auth,20,4
3922,1003834,remain,auth,21,4
3923,1003835,remain,dom,1,2
3924,1003835,remain,dom,2,2
3925,1003835,remain,dom,3,1
3926,1003835,remain,dom,4,1
3927,1003835,remain,dom,5,3
3928,1003835,remain,dom,6,3
3929,1003835,remain,dom,7,2
3930,1003835,remain,dom,8,3
3931,1003835,remain,dom,9,2
3932,1003835,remain,dom,10,2
3933,1003835,remain,dom,11,1
3934,1003835,remain,dom,12,2
3935,1003835,remain,dom,13,3
3936,1003835,remain,dom,14,2
3937,1003835,remain,dom,15,2
3938,1003835,remain,dom,16,2
3939,1003835,remain,auth,1,4
3940,1003835,remain,auth,2,3
3941,1003835,remain,auth,3,4
3942,1003835,remain,auth,4,3
3943,1003835,remain,auth,5,4
3944,1003835,remain,auth,6,3
3945,1003835,remain,auth,7,3
3946,1003835,remain,auth,8,2
3947,1003835,remain,auth,9,4
3948,1003835,remain,auth,10,4
3949,1003835,remain,auth,11,3
3950,1003835,remain,auth,12,3
3951,1003835,remain,auth,13,3
3952,1003835,remain,auth,14,5
3953,1003835,remain,auth,15,6
3954,1003835,remain,auth,16,5
3955,1003835,remain,auth,17,4
3956,1003835,remain,auth,18,4
3957,1003835,remain,auth,19,5
3958,1003835,remain,auth,20,5
3959,1003835,remain,auth,21,3
3960,1003836,remain,dom,1,3
3961,1003836,remain,dom,2,2
3962,1003836,remain,dom,3,1
3963,1003836,remain,dom,4,3
3964,1003836,remain,dom,5,1
3965,1003836,remain,dom,6,1
3966,1003836,remain,dom,7,1
3967,1003836,remain,dom,8,3
3968,1003836,remain,dom,9,3
3969,1003836,remain,dom,10,2
3970,1003836,remain,dom,11,4
3971,1003836,remain,dom,12,3
3972,1003836,remain,dom,13,2
3973,1003836,remain,dom,14,2
3974,1003836,remain,dom,15,1
3975,1003836,remain,dom,16,4
3976,1003836,remain,auth,1,4
3977,1003836,remain,auth,2,6
3978,1003836,remain,auth,3,3
3979,1003836,remain,auth,4,3
3980,1003836,remain,auth,5,5
3981,1003836,remain,auth,6,3
3982,1003836,remain,auth,7,3
3983,1003836,remain,auth,8,4
3984,1003836,remain,auth,9,3
3985,1003836,remain,auth,10,6
3986,1003836,remain,auth,11,3
3987,1003836,remain,auth,12,3
3988,1003836,remain,auth,13,2
3989,1003836,remain,auth,14,5
3990,1003836,remain,auth,15,5
3991,1003836,remain,auth,16,3
3992,1003836,remain,auth,17,4
3993,1003836,remain,auth,18,3
3994,1003836,remain,auth,19,4
3995,1003836,remain,auth,20,4
3996,1003836,remain,auth,21,3
3997,1003837,remain,dom,1,2
3998,1003837,remain,dom,2,5
3999,1003837,remain,dom,3,3
4000,1003837,remain,dom,4,4
4001,1003837,remain,dom,5,4
4002,1003837,remain,dom,6,3
4003,1003837,remain,dom,7,3
4004,1003837,remain,dom,8,1
4005,1003837,remain,dom,9,4
4006,1003837,remain,dom,10,2
4007,1003837,remain,dom,11,4
4008,1003837,remain,dom,12,3
4009,1003837,remain,dom,13,1
4010,1003837,remain,dom,14,3
4011,1003837,remain,dom,15,2
4012,1003837,remain,dom,16,4
4013,1003837,remain,auth,1,5
4014,1003837,remain,auth,2,5
4015,1003837,remain,auth,3,3
4016,1003837,remain,auth,4,3
4017,1003837,remain,auth,5,3
4018,1003837,remain,auth,6,3
4019,1003837,remain,auth,7,6
4020,1003837,remain,auth,8,5
4021,1003837,remain,auth,9,4
4022,1003837,remain,auth,10,4
4023,1003837,remain,auth,11,5
4024,1003837,remain,auth,12,3
4025,1003837,remain,auth,13,5
4026,1003837,remain,auth,14,4
4027,1003837,remain,auth,15,7
4028,1003837,remain,auth,16,2
4029,1003837,remain,auth,17,4
4030,1003837,remain,auth,18,4
4031,1003837,remain,auth,19,7
4032,1003837,remain,auth,20,3
4033,1003837,remain,auth,21,4
4034,1003838,remain,dom,1,4
4035,1003838,remain,dom,2,3
4036,1003838,remain,dom,3,2
4037,1003838,remain,dom,4,2
4038,1003838,remain,dom,5,5
4039,1003838,remain,dom,6,3
4040,1003838,remain,dom,7,2
4041,1003838,remain,dom,8,3
4042,1003838,remain,dom,9,1
4043,1003838,remain,dom,10,5
4044,1003838,remain,dom,11,2
4045,1003838,remain,dom,12,4
4046,1003838,remain,dom,13,1
4047,1003838,remain,dom,14,2
4048,1003838,remain,dom,15,3
4049,1003838,remain,dom,16,2
4050,1003838,remain,auth,1,3
4051,1003838,remain,auth,2,4
4052,1003838,remain,auth,3,2
4053,1003838,remain,auth,4,3
4054,1003838,remain,auth,5,4
4055,1003838,remain,auth,6,5
4056,1003838,remain,auth,7,3
4057,1003838,remain,auth,8,4
4058,1003838,remain,auth,9,4
4059,1003838,remain,auth,10,3
4060,1003838,remain,auth,11,4
4061,1003838,remain,auth,12,5
4062,1003838,remain,auth,13,5
4063,1003838,remain,auth,14,3
4064,1003838,remain,auth,15,3
4065,1003838,remain,auth,16,1
4066,1003838,remain,auth,17,5
4067,1003838,remain,auth,18,2
4068,1003838,remain,auth,19,5
4069,1003838,remain,auth,20,3
4070,1003838,remain,auth,21,3
4071,1003839,remain,dom,1,2
4072,1003839,remain,dom,2,6
4073,1003839,remain,dom,3,4
4074,1003839,remain,dom,4,3
4075,1003839,remain,dom,5,1
4076,1003839,remain,dom,6,3
4077,1003839,remain,dom,7,3
4078,1003839,remain,dom,8,4
4079,1003839,remain,dom,9,3
4080,1003839,remain,dom,10,2
4081,1003839,remain,dom,11,2
4082,1003839,remain,dom,12,1
4083,1003839,remain,dom,13,1
4084,1003839,remain,dom,14,4
4085,1003839,remain,dom,15,1
4086,1003839,remain,dom,16,2
4087,1003839,remain,auth,1,6
4088,1003839,remain,auth,2,4
4089,1003839,remain,auth,3,2
4090,1003839,remain,auth,4,7
4091,1003839,remain,auth,5,4
4092,1003839,remain,auth,6,3
4093,1003839,remain,auth,7,3
4094,1003839,remain,auth,8,4
4095,1003839,remain,auth,9,3
4096,1003839,remain,auth,10,4
4097,1003839,remain,auth,11,3
4098,1003839,remain,auth,12,3
4099,1003839,remain,auth,13,4
4100,1003839,remain,auth,14,3
4101,1003839,remain,auth,15,3
4102,1003839,remain,auth,16,5
4103,1003839,remain,auth,17,6
4104,1003839,remain,auth,18,5
4105,1003839,remain,auth,19,4
4106,1003839,remain,auth,20,4
4107,1003839,remain,auth,21,2
4108,1003840,remain,dom,1,2
4109,1003840,remain,dom,2,3
4110,1003840,remain,dom,3,2
4111,1003840,remain,dom,4,2
4112,1003840,remain,dom,5,2
4113,1003840,remain,dom,6,3
4114,1003840,remain,dom,7,1
4115,1003840,remain,dom,8,3
4116,1003840,remain,dom,9,5
4117,1003840,remain,dom,10,1
4118,1003840,remain,dom,11,2
4119,1003840,remain,dom,12,1
4120,1003840,remain,dom,13,3
4121,1003840,remain,dom,14,2
4122,1003840,remain,dom,15,3
4123,1003840,remain,dom,16,3
4124,1003840,remain,auth,1,3
4125,1003840,remain,auth,2,4
4126,1003840,remain,auth,3,5
4127,1003840,remain,auth,4,5
4128,1003840,remain,auth,5,3
4129,1003840,remain,auth,6,4
4130,1003840,remain,auth,7,2
4131,1003840,remain,auth,8,6
4132,1003840,remain,auth,9,7
4133,1003840,remain,auth,10,4
4134,1003840,remain,auth,11,4
4135,1003840,remain,auth,12,4
4136,1003840,remain,auth,13,2
4137,1003840,remain,auth,14,4
4138,1003840,remain,auth,15,3
4139,1003840,remain,auth,16,3
4140,1003840,remain,auth,17,4
4141,1003840,remain,auth,18,6
4142,1003840,remain,auth,19,3
4143,1003840,remain,auth,20,2
4144,1003840,remain,auth,21,5
4145,1003841,remain,dom,1,4
4146,1003841,remain,dom,2,4
4147,1003841,remain,dom,3,3
4148,1003841,remain,dom,4,2
4149,1003841,remain,dom,5,2
4150,1003841,remain,dom,6,1
4151,1003841,remain,dom,7,2
4152,1003841,remain,dom,8,2
4153,1003841,remain,dom,9,2
4154,1003841,remain,dom,10,2
4155,1003841,remain,dom,11,3
4156,1003841,remain,dom,12,4
4157,1003841,remain,dom,13,1
4158,1003841,remain,dom,14,1
4159,1003841,remain,dom,15,1
4160,1003841,remain,dom,16,4
4161,1003841,remain,auth,1,3
4162,1003841,remain,auth,2,5
4163,1003841,remain,auth,3,3
4164,1003841,remain,auth,4,4
4165,1003841,remain,auth,5,4
4166,1003841,remain,auth,6,3
4167,1003841,remain,auth,7,4
4168,1003841,remain,auth,8,4
4169,1003841,remain,auth,9,4
4170,1003841,remain,auth,10,4
4171,1003841,remain,auth,11,5
4172,1003841,remain,auth,12,2
4173,1003841,remain,auth,13,2
4174,1003841,remain,auth,14,4
4175,1003841,remain,auth,15,5
4176,1003841,remain,auth,16,6
4177,1003841,remain,auth,17,6
4178,1003841,remain,auth,18,4
4179,1003841,remain,auth,19,3
4180,1003841,remain,auth,20,3
4181,1003841,remain,auth,21,5
4182,1003842,remain,dom,1,3
4183,1003842,remain,dom,2,3
4184,1003842,remain,dom,3,4
4185,1003842,remain,dom,4,2
4186,1003842,remain,dom,5,2
4187,1003842,remain,dom,6,2
4188,1003842,remain,dom,7,1
4189,1003842,remain,dom,8,2
4190,1003842,remain,dom,9,5
4191,1003842,remain,dom,10,3
4192,1003842,remain,dom,11,2
4193,1003842,remain,dom,12,1
4194,1003842,remain,dom,13,1
4195,1003842,remain,dom,14,2
4196,1003842,remain,dom,15,2
4197,1003842,remain,dom,16,3
4198,1003842,remain,auth,1,4
4199,1003842,remain,auth,2,3
4200,1003842,remain,auth,3,4
4201,1003842,remain,auth,4,2
4202,1003842,remain,auth,5,5
4203,1003842,remain,auth,6,3
4204,1003842,remain,auth,7,2
4205,1003842,remain,auth,8,3
4206,1003842,remain,auth,9,6
4207,1003842,remain,auth,10,1
4208,1003842,remain,auth,11,4
4209,1003842,remain,auth,12,4
4210,1003842,remain,auth,13,5
4211,1003842,remain,auth,14,3
4212,1003842,remain,auth,15,3
4213,1003842,remain,auth,16,4
4214,1003842,remain,auth,17,4
4215,1003842,remain,auth,18,3
4216,1003842,remain,auth,19,4
4217,1003842,remain,auth,20,7
4218,1003842,remain,auth,21,5
4219,1003843,remain,dom,1,5
4220,1003843,remain,dom,2,2
4221,1003843,remain,dom,3,3
4222,1003843,remain,dom,4,3
4223,1003843,remain,dom,5,2
4224,1003843,remain,dom,6,3
4225,1003843,remain,dom,7,2
4226,1003843,remain,dom,8,1
4227,1003843,remain,dom,9,4
4228,1003843,remain,dom,10,4
4229,1003843,remain,dom,11,4
4230,1003843,remain,dom,12,2
4231,1003843,remain,dom,13,1
4232,1003843,remain,dom,14,2
4233,1003843,remain,dom,15,1
4234,1003843,remain,dom,16,2
4235,1003843,remain,auth,1,4
4236,1003843,remain,auth,2,4
4237,1003843,remain,auth,3,3
4238,1003843,remain,auth,4,4
4239,1003843,remain,auth,5,6
4240,1003843,remain,auth,6,4
4241,1003843,remain,auth,7,3
4242,1003843,remain,auth,8,5
4243,1003843,remain,auth,9,3
4244,1003843,remain,auth,10,4
4245,1003843,remain,auth,11,4
4246,1003843,remain,auth,12,4
4247,1003843,remain,auth,13,3
4248,1003843,remain,auth,14,4
4249,1003843,remain,auth,15,3
4250,1003843,remain,auth,16,4
4251,1003843,remain,auth,17,3
4252,1003843,remain,auth,18,2
4253,1003843,remain,auth,19,5
4254,1003843,remain,auth,20,4
4255,1003843,remain,auth,21,4
4256,1003844,remain,dom,1,5
4257,1003844,remain,dom,2,3
4258,1003844,remain,dom,3,1
4259,1003844,remain,dom,4,3
4260,1003844,remain,dom,5,1
4261,1003844,remain,dom,6,4
4262,1003844,remain,dom,7,4
4263,1003844,remain,dom,8,2
4264,1003844,remain,dom,9,2
4265,1003844,remain,dom,10,3
4266,1003844,remain,dom,11,1
4267,1003844,remain,dom,12,2
4268,1003844,remain,dom,13,2
4269,1003844,remain,dom,14,4
4270,1003844,remain,dom,15,4
4271,1003844,remain,dom,16,3
4272,1003844,remain,auth,1,4
4273,1003844,remain,auth,2,1
4274,1003844,remain,auth,3,3
4275,1003844,remain,auth,4,7
4276,1003844,remain,auth,5,5
4277,1003844,remain,auth,6,3
4278,1003844,remain,auth,7,5
4279,1003844,remain,auth,8,6
4280,1003844,remain,auth,9,4
4281,1003844,remain,auth,10,4
4282,1003844,remain,auth,11,3
4283,1003844,remain,auth,12,3
4284,1003844,remain,auth,13,3
4285,1003844,remain,auth,14,2
4286,1003844,remain,auth,15,6
4287,1003844,remain,auth,16,6
4288,1003844,remain,auth,17,4
4289,1003844,remain,auth,18,3
4290,1003844,remain,auth,19,2
4291,1003844,remain,auth,20,3
4292,1003844,remain,auth,21,3
4293,1003845,remain,dom,1,3
4294,1003845,remain,dom,2,2
4295,1003845,remain,dom,3,2
4296,1003845,remain,dom,4,1
4297,1003845,remain,dom,5,4
4298,1003845,remain,dom,6,5
4299,1003845,remain,dom,7,4
4300,1003845,remain,dom,8,4
4301,1003845,remain,dom,9,2
4302,1003845,remain,dom,10,1
4303,1003845,remain,dom,11,1
4304,1003845,remain,dom,12,2
4305,1003845,remain,dom,13,4
4306,1003845,remain,dom,14,1
4307,1003845,remain,dom,15,3
4308,1003845,remain,dom,16,3
4309,1003845,remain,auth,1,3
4310,1003845,remain,auth,2,3
4311,1003845,remain,auth,3,6
4312,1003845,remain,auth,4,6
4313,1003845,remain,auth,5,5
4314,1003845,remain,auth,6,5
4315,1003845,remain,auth,7,3
4316,1003845,remain,auth,8,2
4317,1003845,remain,auth,9,5
4318,1003845,remain,auth,10,4
4319,1003845,remain,auth,11,4
4320,1003845,remain,auth,12,6
4321,1003845,remain,auth,13,3
4322,1003845,remain,auth,14,3
4323,1003845,remain,auth,15,3
4324,1003845,remain,auth,16,2
4325,1003845,remain,auth,17,7
4326,1003845,remain,auth,18,4
4327,1003845,remain,auth,19,6
4328,1003845,remain,auth,20,2
4329,1003845,remain,auth,21,2
4330,1003846,remain,dom,1,2
4331,1003846,remain,dom,2,3
4332,1003846,remain,dom,3,2
4333,1003846,remain,dom,4,1
4334,1003846,remain,dom,5,2
4335,1003846,remain,dom,6,3
4336,1003846,remain,dom,7,1
4337,1003846,remain,dom,8,1
4338,1003846,remain,dom,9,2
4339,1003846,remain,dom,10,2
4340,1003846,remain,dom,11,1
4341,1003846,remain,dom,12,2
4342,1003846,remain,dom,13,3
4343,1003846,remain,dom,14,2
4344,1003846,remain,dom,15,1
4345,1003846,remain,dom,16,2
4346,1003846,remain,auth,1,1
4347,1003846,remain,auth,2,3
4348,1003846,remain,auth,3,4
4349,1003846,remain,auth,4,4
4350,1003846,remain,auth,5,4
4351,1003846,remain,auth,6,6
4352,1003846,remain,auth,7,2
4353,1003846,remain,auth,8,4
4354,1003846,remain,auth,9,4
4355,1003846,remain,auth,10,5
4356,1003846,remain,auth,11,4
4357,1003846,remain,auth,12,6
4358,1003846,remain,auth,13,3
4359,1003846,remain,auth,14,4
4360,1003846,remain,auth,15,4
4361,1003846,remain,auth,16,4
4362,1003846,remain,auth,17,3
4363,1003846,remain,auth,18,4
4364,1003846,remain,auth,19,3
4365,1003846,remain,auth,20,4
4366,1003846,remain,auth,21,2
4367,1003847,remain,dom,1,4
4368,1003847,remain,dom,2,1
4369,1003847,remain,dom,3,3
4370,1003847,remain,dom,4,2
4371,1003847,remain,dom,5,3
4372,1003847,remain,dom,6,2
4373,1003847,remain,dom,7,2
4374,1003847,remain,dom,8,3
4375,1003847,remain,dom,9,2
4376,1003847,remain,dom,10,3
4377,1003847,remain,dom,11,1
4378,1003847,remain,dom,12,2
4379,1003847,remain,dom,13,4
4380,1003847,remain,dom,14,1
4381,1003847,remain,dom,15,1
4382,1003847,remain,dom,16,3
4383,1003847,remain,auth,1,3
4384,1003847,remain,auth,2,6
4385,1003847,remain,auth,3,3
4386,1003847,remain,auth,4,5
4387,1003847,remain,auth,5,5
4388,1003847,remain,auth,6,6
4389,1003847,remain,auth,7,4
4390,1003847,remain,auth,8,6
4391,1003847,remain,auth,9,5
4392,1003847,remain,auth,10,2
4393,1003847,remain,auth,11,3
4394,1003847,remain,auth,12,5
4395,1003847,remain,auth,13,4
4396,1003847,remain,auth,14,4
4397,1003847,remain,auth,15,5
4398,1003847,remain,auth,16,7
4399,1003847,remain,auth,17,6
4400,1003847,remain,auth,18,4
4401,1003847,remain,auth,19,4
4402,1003847,remain,auth,20,5
4403,1003847,remain,auth,21,4
4404,1003848,remain,dom,1,4
4405,1003848,remain,dom,2,2
4406,1003848,remain,dom,3,1
4407,1003848,remain,dom,4,3
4408,1003848,remain,dom,5,2
4409,1003848,remain,dom,6,1
4410,1003848,remain,dom,7,2
4411,1003848,remain,dom,8,2
4412,1003848,remain,dom,9,3
4413,1003848,remain,dom,10,2
4414,1003848,remain,dom,11,3
4415,1003848,remain,dom,12,1
4416,1003848,remain,dom,13,2
4417,1003848,remain,dom,14,5
4418,1003848,remain,dom,15,3
4419,1003848,remain,dom,16,2
4420,1003848,remain,auth,1,5
4421,1003848,remain,auth,2,4
4422,1003848,remain,auth,3,5
4423,1003848,remain,auth,4,2
4424,1003848,remain,auth,5,5
4425,1003848,remain,auth,6,3
4426,1003848,remain,auth,7,5
4427,1003848,remain,auth,8,4
4428,1003848,remain,auth,9,4
4429,1003848,remain,auth,10,3
4430,1003848,remain,auth,11,3
4431,1003848,remain,auth,12,6
4432,1003848,remain,auth,13,3
4433,1003848,remain,auth,14,6
4434,1003848,remain,auth,15,4
4435,1003848,remain,auth,16,4
4436,1003848,remain,auth,17,3
4437,1003848,remain,auth,18,4
4438,1003848,remain,auth,19,5
4439,1003848,remain,auth,20,4
4440,1003848,remain,auth,21,4
4441,1003849,remain,dom,1,2
4442,1003849,remain,dom,2,1
4443,1003849,remain,dom,3,4
4444,1003849,remain,dom,4,1
4445,1003849,remain,dom,5,2
4446,1003849,remain,dom,6,2
4447,1003849,remain,dom,7,4
4448,1003849,remain,dom,8,2
4449,1003849,remain,dom,9,4
4450,1003849,remain,dom,10,2
4451,1003849,remain,dom,11,1
4452,1003849,remain,dom,12,2
4453,1003849,remain,dom,13,1
4454,1003849,remain,dom,14,3
4455,1003849,remain,dom,15,1
4456,1003849,remain,dom,16,3
4457,1003849,remain,auth,1,5
4458,1003849,remain,auth,2,4
4459,1003849,remain,auth,3,4
4460,1003849,remain,auth,4,6
4461,1003849,remain,auth,5,5
4462,1003849,remain,auth,6,2
4463,1003849,remain,auth,7,5
4464,1003849,remain,auth,8,2
4465,1003849,remain,auth,9,4
4466,1003849,remain,auth,10,4
4467,1003849,remain,auth,11,3
4468,1003849,remain,auth,12,5
4469,1003849,remain,auth,13,4
4470,1003849,remain,auth,14,3
4471,1003849,remain,auth,15,3
4472,1003849,remain,auth,16,2
4473,1003849,remain,auth,17,4
4474,1003849,remain,auth,18,5
4475,1003849,remain,auth,19,4
4476,1003849,remain,auth,20,2
4477,1003849,remain,auth,21,4
4478,1003850,remain,dom,1,2
4479,1003850,remain,dom,2,1
4480,1003850,remain,dom,3,2
4481,1003850,remain,dom,4,2
4482,1003850,remain,dom,5,4
4483,1003850,remain,dom,6,5
4484,1003850,remain,dom,7,3
4485,1003850,remain,dom,8,1
4486,1003850,remain,dom,9,3
4487,1003850,remain,dom,10,2
4488,1003850,remain,dom,11,1
4489,1003850,remain,dom,12,2
4490,1003850,remain,dom,13,3
4491,1003850,remain,dom,14,1
4492,1003850,remain,dom,15,3
4493,1003850,remain,dom,16,2
4494,1003850,remain,auth,1,6
4495,1003850,remain,auth,2,5
4496,1003850,remain,auth,3,2
4497,1003850,remain,auth,4,3
4498,1003850,remain,auth,5,5
4499,1003850,remain,auth,6,4
4500,1003850,remain,auth,7,4
4501,1003850,remain,auth,8,4
4502,1003850,remain,auth,9,5
4503,1003850,remain,auth,10,4
4504,1003850,remain,auth,11,7
4505,1003850,remain,auth,12,2
