trial,run,cval,subj,value
8,-3,0.1843375000000003,219,4
9,1,0.17105625000000002,219,3
10,-1,0.042162499999999534,219,2
11,0,0.2587687499999999,219,4
12,2,0.008468750000000557,219,3
13,-1,-0.20202622498274622,219,1
14,1,0.032374999999999925,219,4
15,-1,0.6601375000000003,219,3
16,1,0.47990000000000027,219,1
17,0,0.327500000000001,219,1
18,-2,0.10434375000000033,219,4
19,1,-0.056318749999999626,219,5
20,-1,0.26905000000000096,219,2
21,0,-0.038093750000000835,219,4
22,0,-0.08481874999999953,219,2
23,3,0.06253749999999994,219,1
24,0,-0.5476250000000007,219,3
25,-2,0.1644124999999996,219,5
26,1,0.9213250000000002,219,5
27,0,0.2018750000000001,219,2
28,-2,0.010600000000000021,219,5
29,1,0.2708062499999997,219,5
30,0,-0.15956250000000063,219,3
31,-2,0.15593124999999985,219,4
32,0,1.1518812500000004,219,5
33,2,0.3313062499999997,219,1
34,-1,0.33870624999999976,219,1
35,1,0.59173125,219,4
36,-1,0.08835340909090812,219,2
37,0,0.7293187499999999,219,2
38,0,0.54195625,219,3
39,3,0.8479999999999996,219,2
40,-1,-0.4270437500000008,219,4
41,0,0.5311312500000007,219,5
42,2,0.42123749999999904,219,3
43,-1,0.45965220125786127,219,3
44,0,-0.3793062500000003,219,3
45,2,-0.51765,219,4
46,0,-0.0158062499999996,219,3
1,0,0.8950289855072464,216,4
2,0,-0.016187500000000025,216,5
3,-2,-0.03194375000000017,216,3
4,1,-0.02339374999999994,216,4
5,0,-0.03634230503795732,216,3
6,0,-0.034756249999999995,216,2
7,-3,-0.019043749999999943,216,5
8,1,-4.7500000000001155e-4,216,3
9,-1,-0.006674999999999885,216,4
10,1,-0.034662500000000034,216,3
11,0,-0.008812499999999866,216,2
12,-2,0.004075000000000044,216,4
13,0,-0.013725000000000076,216,5
14,2,2.452830188679757e-4,216,2
15,-1,-0.014587499999999778,216,3
16,1,-0.03214999999999998,216,4
17,-1,-0.027860416666666693,216,2
18,1,-0.014262499999999876,216,3
19,0,-0.027506249999999982,216,3
20,-2,-0.03666875000000011,216,3
21,0,-0.02616249999999999,216,4
22,2,-0.011131250000000053,216,2
23,0,0.0012679245283017835,216,2
24,-2,-0.0052999999999999185,216,4
25,0,0.0027249999999999453,216,5
26,2,-0.0061499999999998734,216,3
27,0,0.004131249999999903,216,2
28,0,0.04880624999999992,216,3
29,-3,0.05458124999999991,216,4
30,1,-0.02943750000000015,216,5
31,-1,-0.013549999999999961,216,4
32,0,0.24481250000000018,216,3
33,2,0.15265776397515501,216,4
34,-1,-0.03711874999999981,216,3
35,0,-0.07870625000000009,216,3
36,0,-0.006118749999999807,216,4
37,3,-0.016383333333333507,216,2
38,-1,-0.00791875000000001,216,3
39,0,-0.04548125,216,3
40,0,-0.03852933057280903,216,2
41,3,-0.018737499999999997,216,2
42,-1,-0.01771118012422373,216,3
43,1,0.0394250000000001,216,4
44,-1,-0.02637499999999984,216,3
45,1,0.13241249999999993,216,5
46,0,-0.02181874999999976,216,4
1,0,0.07959374999999995,214,4
2,-1,-0.07931509433962249,214,2
3,0,-0.012706249999999733,214,2
4,2,-0.04528750000000029,214,4
5,-1,-0.06484999999999995,214,1
6,1,-0.009837500000000204,214,4
7,-1,-0.03795652173913029,214,1
8,0,-0.006437499999999818,214,4
9,2,-0.05153750000000015,214,1
10,0,-0.023356250000000352,214,2
11,0,-0.007043749999999957,214,3
12,-3,0.003987499999999802,214,5
13,0,-0.08020625000000019,214,5
14,2,-0.016693749999999917,214,3
15,0,-0.01828750000000017,214,1
16,0,-0.005833962264151078,214,2
17,-3,-0.009156249999999958,214,4
18,1,-0.004974999999999905,214,5
19,-1,-0.022800000000000133,214,3
20,0,0.0134374999999998,214,4
21,2,-0.011906250000000108,214,1
22,-1,-0.015799999999999963,214,5
23,1,-0.005443749999999839,214,4
24,0,3.75000000000486e-5,214,1
25,-2,0.025293749999999744,214,2
26,0,-0.007585227272727399,214,3
27,0,0.02916249999999979,214,5
28,3,-0.015237500000000084,214,1
29,-1,-0.012337500000000043,214,1
30,0,-0.0077437500000000405,214,5
31,0,-0.008706250000000196,214,1
32,3,-0.006837499999999849,214,2
33,0,-0.007506249999999992,214,4
34,-2,-0.008356250000000034,214,4
35,1,-0.004199999999999947,214,4
36,-1,-0.00671874999999995,214,3
37,1,-0.0056000000000000685,214,3
38,0,-0.005962732919254606,214,1
39,-2,-0.005768749999999942,214,1
40,1,-0.005062499999999898,214,2
41,0,-0.005268749999999997,214,5
42,-2,-0.005481250000000107,214,4
43,1,-0.004218749999999922,214,4
44,-1,-0.00493125000000003,214,2
45,1,-0.004093750000000102,214,1
46,0,-0.002406250000000022,214,1
1,0,0.23589095928226356,212,4
2,0,-0.12659748427672982,212,3
3,0,-0.024218749999999976,212,2
4,-3,-0.0073062500000001,212,4
5,1,6.124999999999437e-4,212,4
6,0,-0.01899374999999985,212,3
7,-2,-0.028828977272727166,212,3
8,0,0.020062500000000198,212,4
9,0,0.0012960227272725473,212,4
10,3,-0.041049999999999864,212,2
11,0,-0.03935000000000007,212,2
12,0,-0.022793750000000224,212,3
13,-3,-0.014043749999999864,212,3
14,1,-0.02438750000000025,212,4
15,-1,-0.03344374999999972,212,4
16,0,-0.03339068322981389,212,4
17,0,-0.011856249999999924,212,3
18,3,-0.012700568181818219,212,2
19,0,-0.023050000000000005,212,2
20,-2,-0.005574999999999991,212,4
21,1,0.010843749999999819,212,4
22,-1,-0.03558750000000004,212,3
23,0,0.07869525443110346,212,2
24,2,-0.03611875000000016,212,4
25,0,-0.04943750000000011,212,4
26,-2,-0.04198124999999982,212,3
27,0,-0.028787499999999876,212,2
28,2,-0.05590624999999963,212,4
29,0,0.004581249999999743,212,3
30,-2,0.23228750000000023,212,4
31,0,-0.02515000000000007,212,4
32,2,-0.028843749999999998,212,2
33,-1,-0.0302249999999998,212,3
34,0,-0.04831552795031057,212,2
35,2,0.16087499999999993,212,3
36,-1,-0.044069318181818015,212,3
37,1,-0.022487500000000073,212,4
38,-1,-0.08362499999999998,212,4
39,1,-0.037725000000000175,212,4
40,-1,-0.04252173913043471,212,3
41,1,-0.07587499999999991,212,3
42,-1,-0.025200000000000007,212,3
43,1,-0.01361249999999987,212,2
44,-1,0.34268750000000014,212,4
45,1,0.056968750000000574,212,3
46,0,1.6874999999991203e-4,212,3
1,0,-0.08454374999999958,210,3
2,-1,-0.0663013150371637,210,2
3,0,0.008856250000000015,210,4
4,0,0.16540624999999984,210,2
5,3,0.021793750000000185,210,2
6,-1,-0.010549999999999898,210,2
7,1,0.13358124999999962,210,4
8,-1,-0.11140000000000003,210,4
9,1,0.19621250000000026,210,3
10,-1,0.14833124999999978,210,2
11,0,0.41703750000000017,210,4
12,2,0.01627500000000014,210,4
13,-1,-0.015456249999999954,210,4
14,0,0.08098750000000048,210,2
15,2,0.003799999999999726,210,4
16,-1,0.1139750000000002,210,2
17,1,0.013974999999999498,210,4
18,0,-0.11419374999999987,210,4
19,0,-0.024281250000000025,210,4
20,-3,-0.06396249999999983,210,4
21,1,0.15579375000000023,210,4
22,0,0.12828749999999972,210,2
23,-2,0.2558795031055902,210,4
24,1,0.80981875,210,4
25,-1,0.19412499999999974,210,3
26,0,-0.19371249999999984,210,4
27,2,-0.041550000000000156,210,4
28,0,-0.26143124999999984,210,4
29,0,0.4616812499999995,210,4
30,-3,-0.0712562499999996,210,4
31,0,0.3134437500000003,210,4
32,0,-0.0675249999999999,210,2
33,3,0.051106249999999805,210,2
34,-1,0.06212049689440962,210,2
35,1,-0.2549823863636362,210,4
36,0,-0.05559999999999991,210,4
37,-2,0.2882812500000005,210,4
38,1,0.12444374999999981,210,4
39,0,0.03580000000000012,210,2
40,-2,-0.06986875000000017,210,2
41,1,0.08467499999999961,210,4
42,0,0.4782965909090911,210,4
43,-2,-0.04049374999999997,210,4
44,0,0.3058375000000003,210,4
45,2,0.8385624999999995,210,4
46,0,0.2877687500000002,210,4
1,0,0.051358333333333936,208,4
2,0,0.11725624999999977,208,3
3,-2,0.12341875000000005,208,2
4,1,0.08719999999999992,208,4
5,0,0.0713,208,2
6,-2,0.06191250000000006,208,5
7,0,-4.312499999999386e-4,208,4
8,2,-0.04373124999999996,208,2
9,-1,-0.03066874999999991,208,4
10,1,-0.013156249999999921,208,3
11,-1,-0.03185625000000015,208,2
12,0,-0.025393749999999868,208,1
13,2,-0.043912499999999965,208,4
14,-1,-0.031043750000000214,208,3
15,0,-0.024612500000000283,208,5
16,2,-0.069818749999999985,208,3
17,0,-0.04378125000000012,208,2
18,-2,-0.047512500000000006,208,5
19,0,0.07067499999999984,208,4
20,0,-0.03915625,208,3
21,3,-0.04774465148378206,208,4
22,-1,0.010043749999999605,208,2
23,1,-0.00909375000000007,208,3
24,0,0.0024625000000001672,208,5
25,0,0.005156818181818218,208,5
26,-3,0.0010624999999997553,208,5
27,1,-0.019750000000000108,208,5
28,-1,-0.009312499999999908,208,4
29,0,0.005037499999999803,208,5
30,2,-0.04430000000000006,208,2
31,-1,-0.020743749999999936,208,1
32,0,-0.004525000000000204,208,4
33,0,-0.013237500000000074,208,4
34,3,-0.019768749999999873,208,3
35,0,-0.01696875,208,3
36,-2,-0.006064772727272613,208,5
37,1,-0.0020687499999999387,208,5
38,0,0.023449999999999895,208,3
39,0,-0.05576250000000005,208,4
40,-3,-0.05231875000000015,208,5
41,1,-0.005056249999999688,208,5
42,-1,-0.01934092477570713,208,3
43,1,-0.009006250000000071,208,4
44,-1,0.016074999999999902,208,4
45,1,-0.03976874999999981,208,5
46,0,0.008987499999999937,208,3
1,0,0.03635541752933069,206,5
2,0,0.029159519725557387,206,3
3,-2,-0.01693125000000014,206,4
4,0,0.09253750000000002,206,4
5,0,0.010131250000000026,206,2
6,3,0.01842500000000013,206,2
7,-1,-0.015393750000000109,206,4
8,0,-8.326672684688674e-17,206,3
9,0,-0.012856250000000263,206,4
10,3,-0.025196590909090898,206,4
11,-1,-0.009731250000000158,206,1
12,0,-0.0034937499999997622,206,1
13,2,-9.062500000002249e-4,206,4
14,0,-1.7499999999977256e-4,206,4
15,-2,0.02718124999999994,206,4
16,0,0.015887500000000023,206,4
17,2,-0.013806250000000141,206,4
18,0,-0.039493749999999966,206,4
19,0,0.016674999999999794,206,4
20,-3,0.004262500000000164,206,4
21,1,-0.050949999999999794,206,3
22,0,0.005137500000000147,206,4
23,0,0.015843750000000222,206,4
24,-3,-0.007049999999999701,206,4
25,0,-0.0015562500000000008,206,4
26,2,0.02802500000000029,206,2
27,0,0.011362499999999784,206,4
28,-2,0.0023750000000000828,206,4
29,1,0.01516249999999994,206,4
30,0,-0.014818750000000002,206,2
31,-2,0.039543750000000086,206,4
32,1,1.1874999999989532e-4,206,3
33,-1,-0.07680625000000015,206,4
34,0,0.033249999999999794,206,2
35,2,0.0016437499999998246,206,2
36,-1,0.0017062499999999856,206,4
37,1,-0.12281874999999988,206,4
38,-1,-0.01726874999999984,206,2
39,1,0.024749999999999977,206,4
40,-1,-0.004443749999999988,206,2
41,1,-0.051312499999999796,206,4
42,-1,-0.013106250000000085,206,2
43,1,-0.00659999999999986,206,4
44,-1,0.022831249999999984,206,1
45,1,-0.003156249999999869,206,5
46,0,0.057668749999999956,206,1
1,0,0.15487370600414052,204,2
2,0,0.02444374999999995,204,1
3,0,0.04198124999999984,204,2
4,-3,0.011937500000000142,204,2
5,0,-0.01671875000000022,204,2
6,2,-0.09843750000000008,204,3
7,0,-0.05170783304745573,204,1
8,0,4.250000000001419e-4,204,2
9,-3,0.01499375000000002,204,2
10,0,-0.009612499999999824,204,5
11,0,-0.10076874999999995,204,2
12,3,-0.07911249999999996,204,1
13,0,-0.041087500000000075,204,1
14,-2,-0.14363749999999995,204,2
15,0,0.2798298136645964,204,5
16,0,0.009141477272727364,204,2
17,3,-0.05711249999999998,204,2
18,-1,-0.0723124999999997,204,1
19,0,0.13451250000000012,204,5
20,2,-0.17807499999999962,204,2
21,0,0.28791250000000007,204,1
22,-2,0.1927437500000002,204,2
23,0,0.014562500000000037,204,2
24,2,0.06168125000000013,204,5
25,-1,-0.009618749999999846,204,1
26,1,-0.015125000000000072,204,3
27,-1,-0.019787500000000235,204,2
28,1,0.2484750000000001,204,5
29,-1,-0.11091446540880498,204,2
30,0,-0.15138124999999988,204,5
31,2,0.28175,204,2
32,-1,-0.045112499999999764,204,1
33,1,0.1333437499999998,204,2
34,-1,0.09096250000000008,204,3
35,1,-0.06513749999999999,204,5
36,0,-0.03352499999999971,204,2
37,-2,0.14658125000000025,204,5
38,1,0.0872124999999998,204,5
39,-1,-0.01124999999999982,204,3
40,1,0.28410624999999995,204,5
41,0,0.031150000000000056,204,2
42,-2,-0.22402500000000003,204,5
43,1,0.01452795031055918,204,2
44,-1,-0.12934374999999987,204,1
45,1,0.3661875,204,2
46,0,-0.048974999999999935,204,2
1,0,0.028304166666666554,202,3
2,0,-0.02322500000000002,202,2
3,0,-0.059137500000000245,202,1
4,-3,-0.033318749999999966,202,4
5,0,-0.018293750000000032,202,5
6,2,-0.025051704545454596,202,3
7,0,-0.016100000000000114,202,2
8,-2,-0.01106875,202,4
9,1,-0.007474999999999924,202,5
10,0,-0.009174999999999945,202,4
11,-2,-0.008237499999999894,202,1
12,1,-0.0051823863636363005,202,3
13,-1,0.0096875000000001,202,1
14,0,0.008712500000000055,202,4
15,0,-0.005275000000000092,202,1
16,3,-0.00795625000000005,202,4
17,-1,-0.024418750000000083,202,0
18,0,-0.0057437499999999295,202,0
19,2,-0.0015748792270530985,202,0
20,-1,-0.01478125000000004,202,2
21,1,0.010243749999999953,202,1
22,-1,-0.01380625000000007,202,2
23,1,-0.038687499999999965,202,4
24,0,-0.00394375000000004,202,5
25,0,-0.013356250000000017,202,5
26,-3,-0.008512499999999965,202,5
27,1,-0.010343750000000037,202,5
28,-1,-0.011287499999999957,202,2
29,1,-0.005902691511387154,202,4
30,0,0.004093749999999905,202,2
31,-2,0.03772499999999998,202,2
32,0,-0.013074999999999927,202,5
33,0,-0.0040562499999999115,202,1
34,3,0.006012500000000112,202,1
35,-1,0.02179999999999996,202,2
36,1,0.03184375000000005,202,3
37,-1,-0.00762045454545459,202,1
38,1,0.00221874999999989,202,4
39,-1,-0.0047437499999999026,202,2
40,0,-0.022937500000000006,202,4
41,2,-0.010418750000000095,202,2
42,0,0.04796249999999989,202,1
43,-2,-0.01254374999999992,202,2
44,0,-0.010531250000000153,202,5
45,2,0.0015624999999999903,202,4
46,0,-0.012818749999999976,202,2
